id,class_url,description
132,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/commands/contexts/IContextListener.html,An instance of this interface can be used by clients to receive notification  of changes to one or more instances of IContext.    This interface may be implemented by clients.    Since:  3.1  See Also:  Context.addContextListener(IContextListener)_  Context.removeContextListener(IContextListener)    
133,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/commands/contexts/ContextManager.html,"An instance of this interface can be used by clients to receive notification  of changes to one or more instances of IContext.    This interface may be implemented by clients.    Since:  3.1  See Also:  Context.addContextListener(IContextListener)_  Context.removeContextListener(IContextListener)    
extends HandleObjectManager implements IContextListener  A context manager tracks the sets of defined and enabled contexts within the  application. The manager sends notification events to listeners when these  sets change. It is also possible to retrieve any given context with its  identifier.      This class is not intended to be extended by clients.    Since:  3.1    "
134,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/bindings/Binding.html,"extends Object  A binding is a link between user input and the triggering of a particular  command. The most common example of a binding is a keyboard shortcut_ but  there are also mouse and gesture bindings.      Bindings are linked to particular conditions within the application. Some of  these conditions change infrequently (e.g._ locale_ scheme)_ while some will  tend to change quite frequently (e.g._ context). This allows the bindings to  be tailored to particular situations. For example_ a set of bindings may be  appropriate only inside a text editor. Or_ perhaps_ a set of bindings might  be appropriate only for a given locale_ such as bindings that coexist with  the Input Method Editor (IME) on Chinese locales.      It is also possible to remove a particular binding. This is typically done as  part of user configuration (e.g._ user changing keyboard shortcuts). However_  it can also be helpful when trying to change a binding on a particular locale  or platform. An ""unbinding"" is really just a binding with no command  identifier. For it to unbind a particular binding_ it must match that binding  in its context identifier and scheme identifier. Subclasses (e.g._  KeyBinding) may require other properties to match (e.g._  keySequence). If these properties match_ then this is an  unbinding. Note: the locale and platform can be different.      For example_ imagine you have a key binding that looks like this:      KeyBinding(command_ scheme_ context_ ""Ctrl+Shift+F"")      On GTK+_ the ""Ctrl+Shift+F"" interferes with some native behaviour. To change  the binding_ we first unbind the ""Ctrl+Shift+F"" key sequence by   assigning it a null command on the gtk platform. We then create a new binding  that maps the command to the ""Esc Ctrl+F"" key sequence.      KeyBinding(""Ctrl+Shift+F""_null_scheme_context_null_gtk_null_SYSTEM)  KeyBinding(""Esc Ctrl+F""_parameterizedCommand_scheme_context_null_gtk_SYSTEM)      Bindings are intended to be immutable objects.    Since:  3.1    "
135,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/bindings/TriggerSequence.html,extends Object  A sequence of one or more triggers. None of these triggers may be  null.    Since:  3.1    
136,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/commands/contexts/Context.html," An object that is unique identifiable based on the combination of its class  and its identifier.    Since:  3.2  See Also:  HandleObject    
extends NamedHandleObject implements Comparable  A context is an answer to the question ""when"". Other services can listen for  the activation and deactivation of contexts_ and change their own state in  response to these changes. For example_ Eclipse's key binding service listens  to context activation and deactivation to determine which key bindings should  be active.      An instance of this interface can be obtained from an instance of  ContextManager for any identifier_ whether or not an context  with that identifier is defined in the extension registry.      The handle-based nature of this API allows it to work well with runtime  plugin activation and deactivation. If a context is defined_ that means that  its corresponding plug-in is active. If the plug-in is then deactivated_ the  context will still exist but it will be undefined. An attempts to use an  undefined context will result in a NotDefinedException being  thrown.      This class is not intended to be extended by clients.    Since:  3.1  See Also:  ContextManager    "
137,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/Point.html,extends Object implements org.eclipse.swt.internal.SerializableCompatibility Instances of this class represent places on the (x_ y)  coordinate plane.    The coordinate space for rectangles and points is considered  to have increasing values downward and to the right from its  origin making this the normal_ computer graphics oriented notion  of (x_ y) coordinates rather than the strict mathematical one.      The hashCode() method in this class uses the values of the public  fields to compute the hash value. When storing instances of the  class in hashed collections_ do not modify these fields after the  object has been inserted.       Application code does not need to explicitly release the  resources managed by each instance when those instances are no longer  required_ and thus no dispose() method is provided.    See Also:  Rectangle_  Sample code and further information_  Serialized Form    
138,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/Rectangle.html,extends Object implements org.eclipse.swt.internal.SerializableCompatibility Instances of this class represent rectangular areas in an  (x_ y) coordinate system. The top left corner of the rectangle  is specified by its x and y values_ and the extent of the  rectangle is specified by its width and height.    The coordinate space for rectangles and points is considered  to have increasing values downward and to the right from its  origin making this the normal_ computer graphics oriented notion  of (x_ y) coordinates rather than the strict mathematical one.      The hashCode() method in this class uses the values of the public  fields to compute the hash value. When storing instances of the  class in hashed collections_ do not modify these fields after the  object has been inserted.       Application code does not need to explicitly release the  resources managed by each instance when those instances are no longer  required_ and thus no dispose() method is provided.    See Also:  Point_  Sample code and further information_  Serialized Form    
139,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/TableColumn.html,extends Item Instances of this class represent a column in a table widget.    Styles:  LEFT_ RIGHT_ CENTER  Events:  Move_ Resize_ Selection    Note: Only one of the styles LEFT_ RIGHT and CENTER may be specified.    IMPORTANT: This class is not intended to be subclassed.    See Also:  Table_ TableItem_ TableColumn snippets_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    
140,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/TableItem.html,extends Item Instances of this class represent a selectable user interface object  that represents an item in a table.  Styles:  (none)  Events:  (none)    IMPORTANT: This class is not intended to be subclassed.    See Also:  Table_ TableItem_ TableColumn snippets_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    
141,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/Widget.html,extends Object This class is the abstract superclass of all user interface objects.   Widgets are created_ disposed and issue notification to listeners  when events occur which affect them.  Styles:  (none)  Events:  Dispose    IMPORTANT: This class is intended to be subclassed only  within the SWT implementation. However_ it has not been marked  final to allow those outside of the SWT development team to implement  patched versions of the class in order to get around specific  limitations in advance of when those limitations can be addressed  by the team. Any class built using subclassing to access the internals  of this class will likely fail to compile or run between releases and  may be strongly platform specific. Subclassing should not be attempted  without an intimate and detailed understanding of the workings of the  hierarchy. No support is provided for user-written classes which are  implemented as subclasses of this class.    See Also:  checkSubclass()_  Sample code and further information    
142,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/bindings/keys/KeySequence.html,extends TriggerSequence implements Comparable  A KeySequence is defined as a list of zero or more  KeyStrokes_ with the stipulation that all  KeyStroke objects must be complete_ save for the last one_  whose completeness is optional. A KeySequence is said to be  complete if all of its KeyStroke objects are complete.      All KeySequence objects have a formal string representation  available via the toString() method. There are a number of  methods to get instances of KeySequence objects_ including one  which can parse this formal string representation.      All KeySequence objects_ via the format()  method_ provide a version of their formal string representation translated by  platform and locale_ suitable for display to a user.      KeySequence objects are immutable. Clients are not permitted  to extend this class.    Since:  3.1    
143,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/events/VerifyEvent.html,extends KeyEvent Instances of this class are sent as a result of  widgets handling keyboard events  See Also:  VerifyListener_  Sample code and further information_  Serialized Form    
144,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/Path.html,"extends Object implements IPath_ Cloneable The standard implementation of the IPath interface.  Paths are always maintained in canonicalized form. That is_ parent  references (i.e._ ../../) and duplicate separators are   resolved. For example_  new Path(""/a/b"").append(""../foo/bar"")  will yield the path  /a/foo/bar    This class can be used without OSGi running.    This class is not intended to be subclassed by clients but  may be instantiated.    See Also:  IPath  Restriction:  This class is not intended to be subclassed by clients.    "
145,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/IPath.html,"extends Cloneable A path is an ordered collection of string segments_  separated by a standard separator character_ ""/"".  A path may also have a leading and/or a trailing separator.  Paths may also be prefixed by an optional device id_ which includes  the character(s) which separate the device id from the rest   of the path. For example_ ""C:"" and ""Server/Volume:"" are typical  device ids.  A device independent path has null for a device id.    Note that paths are value objects; all operations on paths   return a new path; the path that is operated on is unscathed.      UNC paths are denoted by leading double-slashes such   as //Server/Volume/My/Path. When a new path  is constructed all double-slashes are removed except those  appearing at the beginning of the path.      This interface can be used without OSGi running.    This interface is not intended to be implemented by clients.    See Also:  Path  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    "
146,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/IExtensionPoint.html,An extension point declared in a plug-in.  Except for the list of extensions plugged in to it_ the information   available for an extension point is obtained from the declaring plug-in's   manifest (plugin.xml) file.    These registry objects are intended for relatively short-term use. Clients that   deal with these objects must be aware that they may become invalid if the   declaring plug-in is updated or uninstalled. If this happens_ all methods except  isValid() will throw InvalidRegistryObjectException.  For extension point objects_ the most common case is code in a plug-in dealing  with one of the extension points it declares. These extension point objects are  guaranteed to be valid while the plug-in is active. Code in a plug-in that has  declared that it is not dynamic aware (or not declared anything) can also safely  ignore this issue_ since the registry would not be modified while it is  active. However_ code in a plug-in that declares that it is dynamic aware  must be careful if it access the extension point object of a different plug-in_  because it's at risk if that other plug-in is removed. Similarly_  tools that analyze or display the extension registry are vulnerable.  Client code can pre-test for invalid objects by calling isValid()_  which never throws this exception. However_ pre-tests are usually not sufficient  because of the possibility of the extension point object becoming invalid as a  result of a concurrent activity. At-risk clients must treat   InvalidRegistryObjectException as if it were a checked exception.  Also_ such clients should probably register a listener with the extension registry  so that they receive notification of any changes to the registry.    This interface can be used without OSGi running.    This interface is not intended to be implemented by clients.    Restriction:  This interface is not intended to be implemented by clients.    
147,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/IExtension.html,An extension declared in a plug-in.  All information is obtained from the declaring plug-in's   manifest (plugin.xml) file.    These registry objects are intended for relatively short-term use. Clients that   deal with these objects must be aware that they may become invalid if the   declaring plug-in is updated or uninstalled. If this happens_ all methods except  isValid() will throw InvalidRegistryObjectException.  For extension objects_ the most common case is code in a plug-in dealing  with extensions contributed to one of the extension points it declares.  Code in a plug-in that has declared that it is not dynamic aware (or not  declared anything) can safely ignore this issue_ since the registry  would not be modified while it is active. However_ code in a plug-in that  declares that it is dynamic aware must be careful when accessing the extension  objects because they become invalid if the contributing plug-in is removed.  Similarly_ tools that analyze or display the extension registry are vulnerable.  Client code can pre-test for invalid objects by calling isValid()_  which never throws this exception. However_ pre-tests are usually not sufficient  because of the possibility of the extension object becoming invalid as a  result of a concurrent activity. At-risk clients must treat   InvalidRegistryObjectException as if it were a checked exception.  Also_ such clients should probably register a listener with the extension registry  so that they receive notification of any changes to the registry.    This interface can be used without OSGi running.    This interface is not intended to be implemented by clients.    Restriction:  This interface is not intended to be implemented by clients.    
148,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/IConfigurationElement.html,A configuration element_ with its attributes and children_   directly reflects the content and structure of the extension section  within the declaring plug-in's manifest (plugin.xml) file.    This interface also provides a way to create executable extension  objects.      These registry objects are intended for relatively short-term use. Clients that   deal with these objects must be aware that they may become invalid if the   declaring plug-in is updated or uninstalled. If this happens_ all methods except  isValid() will throw InvalidRegistryObjectException.  For configuration element objects_ the most common case is code in a plug-in dealing  with extensions contributed to one of the extension points it declares.  Code in a plug-in that has declared that it is not dynamic aware (or not  declared anything) can safely ignore this issue_ since the registry  would not be modified while it is active. However_ code in a plug-in that  declares that it is dynamic aware must be careful when accessing the extension  and configuration element objects because they become invalid if the contributing  plug-in is removed. Similarly_ tools that analyze or display the extension registry  are vulnerable. Client code can pre-test for invalid objects by calling isValid()_  which never throws this exception. However_ pre-tests are usually not sufficient  because of the possibility of the extension or configuration element object becoming  invalid as a result of a concurrent activity. At-risk clients must treat   InvalidRegistryObjectException as if it were a checked exception.  Also_ such clients should probably register a listener with the extension registry  so that they receive notification of any changes to the registry.    This interface can be used without OSGi running.    This interface is not intended to be implemented by clients.    Restriction:  This interface is not intended to be implemented by clients.    
149,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/IExtensionRegistry.html,The extension registry holds the master list of all  discovered namespaces_ extension points and extensions.     The extension registry can be queried_ by name_ for   extension points and extensions.       The various objects that describe the contents of the extension registry  (IExtensionPoint_ IExtension_ and IConfigurationElement)  are intended for relatively short-term use. Clients that deal with these objects  must be aware that they may become invalid if the declaring plug-in is updated  or uninstalled. If this happens_ all methods on these object except  isValid() will throw InvalidRegistryObjectException.  Code in a plug-in that has declared that it is not dynamic aware (or not declared  anything) can safely ignore this issue_ since the registry would not be  modified while it is active. However_ code in a plug-in that declares that it  is dynamic aware must be careful if it accesses extension registry objects_  because it's at risk if plug-in are removed. Similarly_ tools that analyze  or display the extension registry are vulnerable. Client code can pre-test for  invalid objects by calling isValid()_ which never throws this exception.  However_ pre-tests are usually not sufficient because of the possibility of the  extension registry object becoming invalid as a result of a concurrent activity.  At-risk clients must treat InvalidRegistryObjectException as if it  were a checked exception. Also_ such clients should probably register a listener  with the extension registry so that they receive notification of any changes to  the registry.      Extensions and extension points are declared by generic entities called   namespaces. The only fact known about namespaces is that they   have unique string-based identifiers. One example of a namespace   is a plug-in_ for which the namespace id is the plug-in id.    This interface can be used without OSGi running.    This interface is not intended to be implemented by clients.    Since:  3.0  Restriction:  This interface is not intended to be implemented by clients.    
150,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/Button.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC    
extends Control Instances of this class represent a selectable user interface object that  issues notification when pressed and released.   Styles:  ARROW_ CHECK_ PUSH_ RADIO_ TOGGLE_ FLAT_ WRAP  UP_ DOWN_ LEFT_ RIGHT_ CENTER  Events:  Selection    Note: Only one of the styles ARROW_ CHECK_ PUSH_ RADIO_ and TOGGLE   may be specified.    Note: Only one of the styles LEFT_ RIGHT_ and CENTER may be specified.    Note: Only one of the styles UP_ DOWN_ LEFT_ and RIGHT may be specified  when the ARROW style is specified.    IMPORTANT: This class is not intended to be subclassed.    See Also:  Button snippets_  SWT Example: ControlExample_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
151,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/custom/CTabFolder.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC    
extends Composite Instances of this class implement the notebook user interface  metaphor. It allows the user to select a notebook page from  set of pages.    The item children that may be added to instances of this class  must be of type CTabItem.  Control children are created and then set into a  tab item using CTabItem#setControl.    Note that although this class is a subclass of Composite_  it does not make sense to set a layout on it.      Styles:  CLOSE_ TOP_ BOTTOM_ FLAT_ BORDER_ SINGLE_ MULTI  Events:  Selection  ""CTabFolder2""    Note: Only one of the styles TOP and BOTTOM   may be specified.    IMPORTANT: This class is not intended to be subclassed.    See Also:  CTabFolder_ CTabItem snippets_  SWT Example: CustomControlExample_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
152,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/Item.html,extends Widget This class is the abstract superclass of all non-windowed  user interface objects that occur within specific controls.  For example_ a tree will contain tree items.  Styles:  (none)  Events:  (none)  See Also:  Sample code and further information    
153,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/custom/CTabItem.html,extends Item Instances of this class represent a selectable user interface object  that represent a page in a notebook widget.    Styles:  SWT.CLOSE  Events:  (none)    IMPORTANT: This class is not intended to be subclassed.    See Also:  CTabFolder_ CTabItem snippets_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    
154,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/Text.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC    
extends Scrollable Instances of this class are selectable user interface  objects that allow the user to enter and modify text.  Text controls can be either single or multi-line.  When a text control is created with a border_ the  operating system includes a platform specific inset  around the contents of the control. When created  without a border_ an effort is made to remove the  inset such that the preferred size of the control  is the same size as the contents.      Styles:  CENTER_ ICON_CANCEL_ ICON_SEARCH_ LEFT_ MULTI_ PASSWORD_ SEARCH_ SINGLE_ RIGHT_ READ_ONLY_ WRAP  Events:  DefaultSelection_ Modify_ Verify_ OrientationChange    Note: Only one of the styles MULTI and SINGLE may be specified_  and only one of the styles LEFT_ CENTER_ and RIGHT may be specified.      Note: The styles ICON_CANCEL and ICON_SEARCH are hints used in combination with SEARCH.  When the platform supports the hint_ the text control shows these icons. When an icon  is selected_ a default selection event is sent with the detail field set to one of  ICON_CANCEL or ICON_SEARCH. Normally_ application code does not need to check the  detail. In the case of ICON_CANCEL_ the text is cleared before the default selection  event is sent causing the application to search for an empty string.      IMPORTANT: This class is not intended to be subclassed.    See Also:  Text snippets_  SWT Example: ControlExample_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
155,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/Scale.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC    
extends Control Instances of the receiver represent a selectable user  interface object that present a range of continuous  numeric values.  Styles:  HORIZONTAL_ VERTICAL  Events:  Selection    Note: Only one of the styles HORIZONTAL and VERTICAL may be specified.      IMPORTANT: This class is not intended to be subclassed.    See Also:  Scale snippets_  SWT Example: ControlExample_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
156,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/Table.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC    
extends Composite Instances of this class implement a selectable user interface  object that displays a list of images and strings and issues  notification when selected.    The item children that may be added to instances of this class  must be of type TableItem.    Style VIRTUAL is used to create a Table whose  TableItems are to be populated by the client on an on-demand basis  instead of up-front. This can provide significant performance improvements for  tables that are very large or for which TableItem population is  expensive (for example_ retrieving values from an external source).    Here is an example of using a Table with style VIRTUAL:    final Table table = new Table (parent_ SWT.VIRTUAL | SWT.BORDER);  table.setItemCount (1000000);  table.addListener (SWT.SetData_ new Listener () {  public void handleEvent (Event event) {  TableItem item = (TableItem) event.item;  int index = table.indexOf (item);  item.setText (""Item "" + index);  System.out.println (item.getText ());  }  });       Note that although this class is a subclass of Composite_  it does not normally make sense to add Control children to  it_ or set a layout on it_ unless implementing something like a cell  editor.      Styles:  SINGLE_ MULTI_ CHECK_ FULL_SELECTION_ HIDE_SELECTION_ VIRTUAL_ NO_SCROLL  Events:  Selection_ DefaultSelection_ SetData_ MeasureItem_ EraseItem_ PaintItem    Note: Only one of the styles SINGLE_ and MULTI may be specified.    IMPORTANT: This class is not intended to be subclassed.    See Also:  Table_ TableItem_ TableColumn snippets_  SWT Example: ControlExample_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
157,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/ToolBar.html,"Implementers of Drawable can have a graphics context (GC)  created for them_ and then they can be drawn on by sending messages to  their associated GC. SWT images_ and device objects such as the Display  device and the Printer device_ are drawables.    IMPORTANT: This interface is not part of the SWT  public API. It is marked public only so that it can be shared  within the packages provided by SWT. It should never be  referenced from application code.    See Also:  Device_  Image_  GC    
extends Composite Instances of this class support the layout of selectable  tool bar items.    The item children that may be added to instances of this class  must be of type ToolItem.    Note that although this class is a subclass of Composite_  it does not make sense to add Control children to it_  or set a layout on it.      Styles:  FLAT_ WRAP_ RIGHT_ HORIZONTAL_ VERTICAL_ SHADOW_OUT  Events:  (none)    Note: Only one of the styles HORIZONTAL and VERTICAL may be specified.    IMPORTANT: This class is not intended to be subclassed.    See Also:  ToolBar_ ToolItem snippets_  SWT Example: ControlExample_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    "
158,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/widgets/ToolItem.html,extends Item Instances of this class represent a selectable user interface object  that represents a button in a tool bar.  Styles:  PUSH_ CHECK_ RADIO_ SEPARATOR_ DROP_DOWN  Events:  Selection    Note: Only one of the styles CHECK_ PUSH_ RADIO_ SEPARATOR and DROP_DOWN   may be specified.    IMPORTANT: This class is not intended to be subclassed.    See Also:  ToolBar_ ToolItem snippets_  Sample code and further information  Restriction:  This class is not intended to be subclassed by clients.    
159,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/events/DisposeEvent.html,extends TypedEvent Instances of this class are sent as a result of  widgets being disposed.  See Also:  DisposeListener_  Sample code and further information_  Serialized Form    
160,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/Color.html,extends Resource Instances of this class manage the operating system resources that  implement SWT's RGB color model. To create a color you can either  specify the individual color components as integers in the range   0 to 255 or provide an instance of an RGB.     Application code must explicitly invoke the Color.dispose()   method to release the operating system resources managed by each instance  when those instances are no longer required.    See Also:  RGB_  Device.getSystemColor(int)_  Color and RGB snippets_  SWT Example: PaintExample_  Sample code and further information    
161,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/RGB.html,extends Object implements org.eclipse.swt.internal.SerializableCompatibility Instances of this class are descriptions of colors in  terms of the primary additive color model (red_ green and  blue). A color may be described in terms of the relative  intensities of these three primary colors. The brightness  of each color is specified by a value in the range 0 to 255_  where 0 indicates no color (blackness) and 255 indicates  maximum intensity.    The hashCode() method in this class uses the values of the public  fields to compute the hash value. When storing instances of the  class in hashed collections_ do not modify these fields after the  object has been inserted.       Application code does not need to explicitly release the  resources managed by each instance when those instances are no longer  required_ and thus no dispose() method is provided.    See Also:  Color_  Color and RGB snippets_  Sample code and further information_  Serialized Form    
162,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/Cursor.html,extends Resource Instances of this class manage operating system resources that  specify the appearance of the on-screen pointer. To create a  cursor you specify the device and either a simple cursor style  describing one of the standard operating system provided cursors  or the image and mask data for the desired appearance.    Application code must explicitly invoke the Cursor.dispose()   method to release the operating system resources managed by each instance  when those instances are no longer required.    Styles:    CURSOR_ARROW_ CURSOR_WAIT_ CURSOR_CROSS_ CURSOR_APPSTARTING_ CURSOR_HELP_  CURSOR_SIZEALL_ CURSOR_SIZENESW_ CURSOR_SIZENS_ CURSOR_SIZENWSE_ CURSOR_SIZEWE_  CURSOR_SIZEN_ CURSOR_SIZES_ CURSOR_SIZEE_ CURSOR_SIZEW_ CURSOR_SIZENE_ CURSOR_SIZESE_  CURSOR_SIZESW_ CURSOR_SIZENW_ CURSOR_UPARROW_ CURSOR_IBEAM_ CURSOR_NO_ CURSOR_HAND      Note: Only one of the above styles may be specified.    See Also:  Cursor snippets_  Sample code and further information    
163,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/FontData.html,extends Object Instances of this class describe operating system fonts.    For platform-independent behaviour_ use the get and set methods  corresponding to the following properties:    height  the height of the font in points  name  the face name of the font_ which may include the foundry  style  A bitwise combination of NORMAL_ ITALIC and BOLD  If extra_ platform-dependent functionality is required:  On Windows_ the data member of the FontData  corresponds to a Windows LOGFONT structure whose fields  may be retrieved and modified.  On X_ the fields of the FontData correspond  to the entries in the font's XLFD name and may be retrieved and modified.    Application code does not need to explicitly release the  resources managed by each instance when those instances are no longer  required_ and thus no dispose() method is provided.  See Also:  Font_  Sample code and further information    
164,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/events/PaintListener.html,extends org.eclipse.swt.internal.SWTEventListener Classes which implement this interface provide methods  that deal with the events that are generated when the  control needs to be painted.     After creating an instance of a class that implements  this interface it can be added to a control using the  addPaintListener method and removed using  the removePaintListener method. When a  paint event occurs_ the paintControl method will be  invoked.    See Also:  PaintEvent    
165,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/events/PaintEvent.html,extends TypedEvent Instances of this class are sent as a result of  visible areas of controls requiring re-painting.  See Also:  PaintListener_  Sample code and further information_  Serialized Form    
166,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/swt/graphics/GC.html,extends Resource Class GC is where all of the drawing capabilities that are   supported by SWT are located. Instances are used to draw on either an   Image_ a Control_ or directly on a Display.  Styles:  LEFT_TO_RIGHT_ RIGHT_TO_LEFT      The SWT drawing coordinate system is the two-dimensional space with the origin  (0_0) at the top left corner of the drawing area and with (x_y) values increasing  to the right and downward respectively.        The result of drawing on an image that was created with an indexed  palette using a color that is not in the palette is platform specific.  Some platforms will match to the nearest color while other will draw  the color itself. This happens because the allocated image might use  a direct palette on platforms that do not support indexed palette.        Application code must explicitly invoke the GC.dispose()   method to release the operating system resources managed by each instance  when those instances are no longer required. This is particularly  important on Windows95 and Windows98 where the operating system has a limited  number of device contexts available.        Note: Only one of LEFT_TO_RIGHT and RIGHT_TO_LEFT may be specified.    See Also:  PaintEvent_  GC snippets_  SWT Examples: GraphicsExample_ PaintExample_  Sample code and further information    
