id,class_url,description
40,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/IAdaptable.html,"An interface for an adaptable object.    Adaptable objects can be dynamically extended to provide different   interfaces (or ""adapters""). Adapters are created by adapter   factories_ which are in turn managed by type by adapter managers.    For example_    IAdaptable a = [some adaptable];  IFoo x = (IFoo)a.getAdapter(IFoo.class);  if (x != null)  [do IFoo things with x]      This interface can be used without OSGi running.    Clients may implement this interface_ or obtain a default implementation  of this interface by subclassing PlatformObject.    See Also:  IAdapterFactory_  IAdapterManager_  PlatformObject    "
41,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/resources/IResource.html,extends IAdaptable_ ISchedulingRule The workspace analog of file system files  and directories. There are exactly four types of resource:  files_ folders_ projects and the workspace root.    File resources are similar to files in that they  hold data directly. Folder resources are analogous to directories in that they  hold other resources but cannot directly hold data. Project resources  group files and folders into reusable clusters. The workspace root is the  top level resource under which all others reside.      Features of resources:    IResource objects are handles to state maintained  by a workspace. That is_ resource objects do not actually contain data  themselves but rather represent resource state and give it behavior. Programmers  are free to manipulate handles for resources that do not exist in a workspace   but must keep in mind that some methods and operations require that an actual   resource be available.  Resources have two different kinds of properties as detailed below. All   properties are keyed by qualified names.  Session properties: Session properties live for the lifetime of one execution of  the workspace. They are not stored on disk. They can carry arbitrary  object values. Clients should be aware that these values are kept in memory  at all times and_ as such_ the values should not be large.  Persistent properties: Persistent properties have string values which are stored  on disk across platform sessions. The value of a persistent property is a   string which should be short (i.e._ under 2KB).     Resources are identified by type and by their path_ which is similar to a file system   path. The name of a resource is the last segment of its path. A resource's parent   is located by removing the last segment (the resource's name) from the resource's full path.  Resources can be local or non-local. A non-local resource is one whose  contents and properties have not been fetched from a repository.  Phantom resources represent incoming additions or outgoing deletions  which have yet to be reconciled with a synchronization partner.       Resources implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    See Also:  IWorkspace_  Platform.getAdapterManager()  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    
42,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/jobs/ISchedulingRule.html,Scheduling rules are used by jobs to indicate when they need exclusive access  to a resource. Scheduling rules can also be applied synchronously to a thread  using IJobManager.beginRule(ISchedulingRule) and   IJobManager.endRule(ISchedulingRule). The job manager guarantees that   no two jobs with conflicting scheduling rules will run concurrently.   Multiple rules can be applied to a given thread only if the outer rule explicitly   allows the nesting as specified by the contains method.     Clients may implement this interface.  Since:  3.0  See Also:  Job.getRule()_  Job.setRule(ISchedulingRule)_  Job.schedule(long)_  IJobManager.beginRule(ISchedulingRule_ org.eclipse.core.runtime.IProgressMonitor)_  IJobManager.endRule(ISchedulingRule)    
43,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/resources/IContainer.html,"An interface for an adaptable object.    Adaptable objects can be dynamically extended to provide different   interfaces (or ""adapters""). Adapters are created by adapter   factories_ which are in turn managed by type by adapter managers.    For example_    IAdaptable a = [some adaptable];  IFoo x = (IFoo)a.getAdapter(IFoo.class);  if (x != null)  [do IFoo things with x]      This interface can be used without OSGi running.    Clients may implement this interface_ or obtain a default implementation  of this interface by subclassing PlatformObject.    See Also:  IAdapterFactory_  IAdapterManager_  PlatformObject     extends IAdaptable_ ISchedulingRule The workspace analog of file system files  and directories. There are exactly four types of resource:  files_ folders_ projects and the workspace root.    File resources are similar to files in that they  hold data directly. Folder resources are analogous to directories in that they  hold other resources but cannot directly hold data. Project resources  group files and folders into reusable clusters. The workspace root is the  top level resource under which all others reside.      Features of resources:    IResource objects are handles to state maintained  by a workspace. That is_ resource objects do not actually contain data  themselves but rather represent resource state and give it behavior. Programmers  are free to manipulate handles for resources that do not exist in a workspace   but must keep in mind that some methods and operations require that an actual   resource be available.  Resources have two different kinds of properties as detailed below. All   properties are keyed by qualified names.  Session properties: Session properties live for the lifetime of one execution of  the workspace. They are not stored on disk. They can carry arbitrary  object values. Clients should be aware that these values are kept in memory  at all times and_ as such_ the values should not be large.  Persistent properties: Persistent properties have string values which are stored  on disk across platform sessions. The value of a persistent property is a   string which should be short (i.e._ under 2KB).     Resources are identified by type and by their path_ which is similar to a file system   path. The name of a resource is the last segment of its path. A resource's parent   is located by removing the last segment (the resource's name) from the resource's full path.  Resources can be local or non-local. A non-local resource is one whose  contents and properties have not been fetched from a repository.  Phantom resources represent incoming additions or outgoing deletions  which have yet to be reconciled with a synchronization partner.       Resources implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    See Also:  IWorkspace_  Platform.getAdapterManager()  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.     Scheduling rules are used by jobs to indicate when they need exclusive access  to a resource. Scheduling rules can also be applied synchronously to a thread  using IJobManager.beginRule(ISchedulingRule) and   IJobManager.endRule(ISchedulingRule). The job manager guarantees that   no two jobs with conflicting scheduling rules will run concurrently.   Multiple rules can be applied to a given thread only if the outer rule explicitly   allows the nesting as specified by the contains method.     Clients may implement this interface.  Since:  3.0  See Also:  Job.getRule()_  Job.setRule(ISchedulingRule)_  Job.schedule(long)_  IJobManager.beginRule(ISchedulingRule_ org.eclipse.core.runtime.IProgressMonitor)_  IJobManager.endRule(ISchedulingRule)     extends IResource_ IAdaptable Interface for resources which may contain  other resources (termed its members). While the   workspace itself is not considered a container in this sense_ the  workspace root resource is a container.    Containers implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    See Also:  Platform.getAdapterManager()_  IProject_  IFolder_  IWorkspaceRoot  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    "
44,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/resources/IProject.html,"An interface for an adaptable object.    Adaptable objects can be dynamically extended to provide different   interfaces (or ""adapters""). Adapters are created by adapter   factories_ which are in turn managed by type by adapter managers.    For example_    IAdaptable a = [some adaptable];  IFoo x = (IFoo)a.getAdapter(IFoo.class);  if (x != null)  [do IFoo things with x]      This interface can be used without OSGi running.    Clients may implement this interface_ or obtain a default implementation  of this interface by subclassing PlatformObject.    See Also:  IAdapterFactory_  IAdapterManager_  PlatformObject     An interface for an adaptable object.    Adaptable objects can be dynamically extended to provide different   interfaces (or ""adapters""). Adapters are created by adapter   factories_ which are in turn managed by type by adapter managers.    For example_    IAdaptable a = [some adaptable];  IFoo x = (IFoo)a.getAdapter(IFoo.class);  if (x != null)  [do IFoo things with x]      This interface can be used without OSGi running.    Clients may implement this interface_ or obtain a default implementation  of this interface by subclassing PlatformObject.    See Also:  IAdapterFactory_  IAdapterManager_  PlatformObject     extends IAdaptable_ ISchedulingRule The workspace analog of file system files  and directories. There are exactly four types of resource:  files_ folders_ projects and the workspace root.    File resources are similar to files in that they  hold data directly. Folder resources are analogous to directories in that they  hold other resources but cannot directly hold data. Project resources  group files and folders into reusable clusters. The workspace root is the  top level resource under which all others reside.      Features of resources:    IResource objects are handles to state maintained  by a workspace. That is_ resource objects do not actually contain data  themselves but rather represent resource state and give it behavior. Programmers  are free to manipulate handles for resources that do not exist in a workspace   but must keep in mind that some methods and operations require that an actual   resource be available.  Resources have two different kinds of properties as detailed below. All   properties are keyed by qualified names.  Session properties: Session properties live for the lifetime of one execution of  the workspace. They are not stored on disk. They can carry arbitrary  object values. Clients should be aware that these values are kept in memory  at all times and_ as such_ the values should not be large.  Persistent properties: Persistent properties have string values which are stored  on disk across platform sessions. The value of a persistent property is a   string which should be short (i.e._ under 2KB).     Resources are identified by type and by their path_ which is similar to a file system   path. The name of a resource is the last segment of its path. A resource's parent   is located by removing the last segment (the resource's name) from the resource's full path.  Resources can be local or non-local. A non-local resource is one whose  contents and properties have not been fetched from a repository.  Phantom resources represent incoming additions or outgoing deletions  which have yet to be reconciled with a synchronization partner.       Resources implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    See Also:  IWorkspace_  Platform.getAdapterManager()  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.     Scheduling rules are used by jobs to indicate when they need exclusive access  to a resource. Scheduling rules can also be applied synchronously to a thread  using IJobManager.beginRule(ISchedulingRule) and   IJobManager.endRule(ISchedulingRule). The job manager guarantees that   no two jobs with conflicting scheduling rules will run concurrently.   Multiple rules can be applied to a given thread only if the outer rule explicitly   allows the nesting as specified by the contains method.     Clients may implement this interface.  Since:  3.0  See Also:  Job.getRule()_  Job.setRule(ISchedulingRule)_  Job.schedule(long)_  IJobManager.beginRule(ISchedulingRule_ org.eclipse.core.runtime.IProgressMonitor)_  IJobManager.endRule(ISchedulingRule)     extends IResource_ IAdaptable Interface for resources which may contain  other resources (termed its members). While the   workspace itself is not considered a container in this sense_ the  workspace root resource is a container.    Containers implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    See Also:  Platform.getAdapterManager()_  IProject_  IFolder_  IWorkspaceRoot  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.     extends IAdaptable_ ISchedulingRule The workspace analog of file system files  and directories. There are exactly four types of resource:  files_ folders_ projects and the workspace root.    File resources are similar to files in that they  hold data directly. Folder resources are analogous to directories in that they  hold other resources but cannot directly hold data. Project resources  group files and folders into reusable clusters. The workspace root is the  top level resource under which all others reside.      Features of resources:    IResource objects are handles to state maintained  by a workspace. That is_ resource objects do not actually contain data  themselves but rather represent resource state and give it behavior. Programmers  are free to manipulate handles for resources that do not exist in a workspace   but must keep in mind that some methods and operations require that an actual   resource be available.  Resources have two different kinds of properties as detailed below. All   properties are keyed by qualified names.  Session properties: Session properties live for the lifetime of one execution of  the workspace. They are not stored on disk. They can carry arbitrary  object values. Clients should be aware that these values are kept in memory  at all times and_ as such_ the values should not be large.  Persistent properties: Persistent properties have string values which are stored  on disk across platform sessions. The value of a persistent property is a   string which should be short (i.e._ under 2KB).     Resources are identified by type and by their path_ which is similar to a file system   path. The name of a resource is the last segment of its path. A resource's parent   is located by removing the last segment (the resource's name) from the resource's full path.  Resources can be local or non-local. A non-local resource is one whose  contents and properties have not been fetched from a repository.  Phantom resources represent incoming additions or outgoing deletions  which have yet to be reconciled with a synchronization partner.       Resources implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    See Also:  IWorkspace_  Platform.getAdapterManager()  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.     Scheduling rules are used by jobs to indicate when they need exclusive access  to a resource. Scheduling rules can also be applied synchronously to a thread  using IJobManager.beginRule(ISchedulingRule) and   IJobManager.endRule(ISchedulingRule). The job manager guarantees that   no two jobs with conflicting scheduling rules will run concurrently.   Multiple rules can be applied to a given thread only if the outer rule explicitly   allows the nesting as specified by the contains method.     Clients may implement this interface.  Since:  3.0  See Also:  Job.getRule()_  Job.setRule(ISchedulingRule)_  Job.schedule(long)_  IJobManager.beginRule(ISchedulingRule_ org.eclipse.core.runtime.IProgressMonitor)_  IJobManager.endRule(ISchedulingRule)     extends IContainer_ IAdaptable A project is a type of resource which groups resources  into buildable_ reusable units.     Features of projects include:    A project collects together a set of files and folders.  A project's location controls where the project's resources are   stored in the local file system.  A project's build spec controls how building is done on the project.  A project can carry session and persistent properties.  A project can be open or closed; a closed project is  passive and has a minimal in-memory footprint.  A project can have one or more project build configurations.  A project can carry references to other project build configurations.  A project can have one or more project natures.      Projects implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    See Also:  Platform.getAdapterManager()  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    "
45,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/resources/IMarker.html,"An interface for an adaptable object.    Adaptable objects can be dynamically extended to provide different   interfaces (or ""adapters""). Adapters are created by adapter   factories_ which are in turn managed by type by adapter managers.    For example_    IAdaptable a = [some adaptable];  IFoo x = (IFoo)a.getAdapter(IFoo.class);  if (x != null)  [do IFoo things with x]      This interface can be used without OSGi running.    Clients may implement this interface_ or obtain a default implementation  of this interface by subclassing PlatformObject.    See Also:  IAdapterFactory_  IAdapterManager_  PlatformObject     extends IAdaptable Markers are a general mechanism for associating notes and meta-data with  resources.    Markers themselves are handles in the same way as IResources  are handles. Instances of IMarker do not hold the attributes  themselves but rather uniquely refer to the attribute container. As such_  their state may change underneath the handle with no warning to the holder  of the handle.    The Resources plug-in provides a general framework for   defining and manipulating markers and provides several standard marker types.      Each marker has:  a type string_ specifying its type (e.g.   ""org.eclipse.core.resources.taskmarker"")_   an identifier which is unique (relative to a particular resource)  Specific types of markers may carry additional information.      The resources plug-in defines five standard types:    org.eclipse.core.resources.marker  org.eclipse.core.resources.taskmarker  org.eclipse.core.resources.problemmarker  org.eclipse.core.resources.bookmark  org.eclipse.core.resources.textmarker  The plug-in also provides an extension point (  org.eclipse.core.resources.markers) into which other  plug-ins can install marker type declaration extensions.      Marker types are declared within a multiple inheritance type system.  New markers are defined in the plugin.xml file of the  declaring plug-in. A valid declaration contains elements as defined by  the extension point DTD:    type - the unique name of the marker type  super - the list of marker types of which this marker is to be considered a sub-type  attributes - the list of standard attributes which may be present on this type of marker  persistent - whether markers of this type should be persisted by the platform All markers declared as persistent are saved when the  workspace is saved_ except those explicitly set as transient (the  TRANSIENT attribute is set as true). A plug-in  which defines a persistent marker is not directly involved in saving and  restoring the marker. Markers are not under version and configuration  management_ and cannot be shared via VCM repositories.      Markers implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    "
46,http://help.eclipse.org/kepler/topic/org.eclipse.jdt.doc.isv/reference/api/org/eclipse/jdt/core/compiler/BuildContext.html,extends Object The context of a build event that is notified to interested compilation  participants when a build is starting_  or to annotations processors when a source file has annotations.  Since:  3.2  Restriction:  This class is not intended to be subclassed by clients.  Restriction:  This class is not intended to be instantiated by clients.    
47,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/resources/IEncodedStorage.html,extends IStorage A storage that knows how its contents are encoded.    The IEncodedStorage interface extends IStorage  in order to provide access to the charset to be used when decoding its   contents.     Clients may implement this interface.    Since:  3.0    
48,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/resources/IStorage.html,extends IAdaptable A storage object represents a set of bytes which can be accessed.  These may be in the form of an IFile or IFileState  or any other object supplied by user code. The main role of an IStorage  is to provide a uniform API for access to_ and presentation of_ its content.    Storage objects implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    Clients may implement this interface.        
49,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/resources/IFile.html,"An interface for an adaptable object.    Adaptable objects can be dynamically extended to provide different   interfaces (or ""adapters""). Adapters are created by adapter   factories_ which are in turn managed by type by adapter managers.    For example_    IAdaptable a = [some adaptable];  IFoo x = (IFoo)a.getAdapter(IFoo.class);  if (x != null)  [do IFoo things with x]      This interface can be used without OSGi running.    Clients may implement this interface_ or obtain a default implementation  of this interface by subclassing PlatformObject.    See Also:  IAdapterFactory_  IAdapterManager_  PlatformObject     extends IStorage A storage that knows how its contents are encoded.    The IEncodedStorage interface extends IStorage  in order to provide access to the charset to be used when decoding its   contents.     Clients may implement this interface.    Since:  3.0     extends IAdaptable_ ISchedulingRule The workspace analog of file system files  and directories. There are exactly four types of resource:  files_ folders_ projects and the workspace root.    File resources are similar to files in that they  hold data directly. Folder resources are analogous to directories in that they  hold other resources but cannot directly hold data. Project resources  group files and folders into reusable clusters. The workspace root is the  top level resource under which all others reside.      Features of resources:    IResource objects are handles to state maintained  by a workspace. That is_ resource objects do not actually contain data  themselves but rather represent resource state and give it behavior. Programmers  are free to manipulate handles for resources that do not exist in a workspace   but must keep in mind that some methods and operations require that an actual   resource be available.  Resources have two different kinds of properties as detailed below. All   properties are keyed by qualified names.  Session properties: Session properties live for the lifetime of one execution of  the workspace. They are not stored on disk. They can carry arbitrary  object values. Clients should be aware that these values are kept in memory  at all times and_ as such_ the values should not be large.  Persistent properties: Persistent properties have string values which are stored  on disk across platform sessions. The value of a persistent property is a   string which should be short (i.e._ under 2KB).     Resources are identified by type and by their path_ which is similar to a file system   path. The name of a resource is the last segment of its path. A resource's parent   is located by removing the last segment (the resource's name) from the resource's full path.  Resources can be local or non-local. A non-local resource is one whose  contents and properties have not been fetched from a repository.  Phantom resources represent incoming additions or outgoing deletions  which have yet to be reconciled with a synchronization partner.       Resources implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    See Also:  IWorkspace_  Platform.getAdapterManager()  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.     Scheduling rules are used by jobs to indicate when they need exclusive access  to a resource. Scheduling rules can also be applied synchronously to a thread  using IJobManager.beginRule(ISchedulingRule) and   IJobManager.endRule(ISchedulingRule). The job manager guarantees that   no two jobs with conflicting scheduling rules will run concurrently.   Multiple rules can be applied to a given thread only if the outer rule explicitly   allows the nesting as specified by the contains method.     Clients may implement this interface.  Since:  3.0  See Also:  Job.getRule()_  Job.setRule(ISchedulingRule)_  Job.schedule(long)_  IJobManager.beginRule(ISchedulingRule_ org.eclipse.core.runtime.IProgressMonitor)_  IJobManager.endRule(ISchedulingRule)     extends IAdaptable A storage object represents a set of bytes which can be accessed.  These may be in the form of an IFile or IFileState  or any other object supplied by user code. The main role of an IStorage  is to provide a uniform API for access to_ and presentation of_ its content.    Storage objects implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    Clients may implement this interface.         extends IResource_ IEncodedStorage_ IAdaptable Files are leaf resources which contain data.  The contents of a file resource is stored as a file in the local  file system.    Files_ like folders_ may exist in the workspace but  not be local; non-local file resources serve as place-holders for  files whose content and properties have not yet been fetched from  a repository.      Files implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    See Also:  Platform.getAdapterManager()  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    "
50,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/Path.html,"extends Object implements IPath_ Cloneable The standard implementation of the IPath interface.  Paths are always maintained in canonicalized form. That is_ parent  references (i.e._ ../../) and duplicate separators are   resolved. For example_  new Path(""/a/b"").append(""../foo/bar"")  will yield the path  /a/foo/bar    This class can be used without OSGi running.    This class is not intended to be subclassed by clients but  may be instantiated.    See Also:  IPath  Restriction:  This class is not intended to be subclassed by clients.    "
51,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/action/IAction.html,An action represents the non-UI side of a command which can be triggered  by the end user. Actions are typically associated with buttons_ menu items_  and items in tool bars. The controls for a command are built by some container_  which furnished the context where these controls appear and configures   them with data from properties declared by the action. When the end user  triggers the command via its control_ the action's run  method is invoked to do the real work.    Actions support a predefined set of properties (and possibly others as well).  Clients of an action may register property change listeners so that they get   notified whenever the value of a property changes.      Clients should subclass the abstract base class Action to define   concrete actions rather than implementing IAction from scratch.      This interface exists only to define the API for actions.  It is not intended to be implemented by clients.    See Also:  Action  Restriction:  This interface is not intended to be implemented by clients.    
52,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/ui/IWorkbenchPart.html,"An interface for an adaptable object.    Adaptable objects can be dynamically extended to provide different   interfaces (or ""adapters""). Adapters are created by adapter   factories_ which are in turn managed by type by adapter managers.    For example_    IAdaptable a = [some adaptable];  IFoo x = (IFoo)a.getAdapter(IFoo.class);  if (x != null)  [do IFoo things with x]      This interface can be used without OSGi running.    Clients may implement this interface_ or obtain a default implementation  of this interface by subclassing PlatformObject.    See Also:  IAdapterFactory_  IAdapterManager_  PlatformObject     extends IAdaptable A workbench part is a visual component within a workbench page. There  are two subtypes: view and editor_ as defined by IViewPart and  IEditorPart.     A view is typically used to navigate a hierarchy of information (like the   workspace)_ open an editor_ or display properties for the active editor.   Modifications made in a view are saved immediately.     An editor is typically used to edit or browse a document or input object.   The input is identified using an IEditorInput. Modifications made   in an editor part follow an open-save-close lifecycle model.    This interface may be implemented directly. For convenience_ a base  implementation is defined in WorkbenchPart.    The lifecycle of a workbench part is as follows:    When a part extension is created:  instantiate the part  create a part site  call part.init(site)    When a part becomes visible in the workbench:  add part to presentation by calling   part.createPartControl(parent) to create actual widgets  fire partOpened event to all listeners    When a part is activated or gets focus:  call part.setFocus()  fire partActivated event to all listeners    When a part is closed:  if save is needed_ do save; if it fails or is canceled return  if part is active_ deactivate part  fire partClosed event to all listeners  remove part from presentation; part controls are disposed as part  of the SWT widget tree    call part.dispose()        After createPartControl has been called_ the implementor may   safely reference the controls created. When the part is closed   these controls will be disposed as part of an SWT composite. This  occurs before the IWorkbenchPart.dispose method is called.  If there is a need to free SWT resources the part should define a dispose   listener for its own control and free those resources from the dispose  listener. If the part invokes any method on the disposed SWT controls   after this point an SWTError will be thrown.       The last method called on IWorkbenchPart is dispose.   This signals the end of the part lifecycle.      An important point to note about this lifecycle is that following   a call to init_ createPartControl may never be called. Thus in the dispose  method_ implementors must not assume controls were created.      Workbench parts implement the IAdaptable interface; extensions  are managed by the platform's adapter manager.    See Also:  IViewPart_  IEditorPart    "
53,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/jface/viewers/ISelection.html,Interface for a selection.  See Also:  ISelectionProvider_  ISelectionChangedListener_  SelectionChangedEvent    
54,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/IProgressMonitor.html,The IProgressMonitor interface is implemented  by objects that monitor the progress of an activity; the methods  in this interface are invoked by code that performs the activity.    All activity is broken down into a linear sequence of tasks against  which progress is reported. When a task begins_ a beginTask(String_ int)  notification is reported_ followed by any number and mixture of   progress reports (worked()) and subtask notifications   (subTask(String)). When the task is eventually completed_ a   done() notification is reported. After the done()  notification_ the progress monitor cannot be reused; i.e._   beginTask(String_ int) cannot be called again after the call to   done().      A request to cancel an operation can be signaled using the   setCanceled method. Operations taking a progress  monitor are expected to poll the monitor (using isCanceled)  periodically and abort at their earliest convenience. Operation can however   choose to ignore cancelation requests.      Since notification is synchronous with the activity itself_ the listener should   provide a fast and robust implementation. If the handling of notifications would   involve blocking operations_ or operations which might throw uncaught exceptions_   the notifications should be queued_ and the actual processing deferred (or perhaps  delegated to a separate thread).    This interface can be used without OSGi running.    Clients may implement this interface.      
55,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/resources/IResourceDelta.html,"An interface for an adaptable object.    Adaptable objects can be dynamically extended to provide different   interfaces (or ""adapters""). Adapters are created by adapter   factories_ which are in turn managed by type by adapter managers.    For example_    IAdaptable a = [some adaptable];  IFoo x = (IFoo)a.getAdapter(IFoo.class);  if (x != null)  [do IFoo things with x]      This interface can be used without OSGi running.    Clients may implement this interface_ or obtain a default implementation  of this interface by subclassing PlatformObject.    See Also:  IAdapterFactory_  IAdapterManager_  PlatformObject     extends IAdaptable A resource delta represents changes in the state of a resource tree  between two discrete points in time.    Resource deltas implement the IAdaptable interface;  extensions are managed by the platform's adapter manager.    See Also:  IResource_  Platform.getAdapterManager()  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    "
56,http://help.eclipse.org/kepler/topic/org.eclipse.platform.doc.isv/reference/api/org/eclipse/core/runtime/IPath.html,"extends Cloneable A path is an ordered collection of string segments_  separated by a standard separator character_ ""/"".  A path may also have a leading and/or a trailing separator.  Paths may also be prefixed by an optional device id_ which includes  the character(s) which separate the device id from the rest   of the path. For example_ ""C:"" and ""Server/Volume:"" are typical  device ids.  A device independent path has null for a device id.    Note that paths are value objects; all operations on paths   return a new path; the path that is operated on is unscathed.      UNC paths are denoted by leading double-slashes such   as //Server/Volume/My/Path. When a new path  is constructed all double-slashes are removed except those  appearing at the beginning of the path.      This interface can be used without OSGi running.    This interface is not intended to be implemented by clients.    See Also:  Path  Restriction:  This interface is not intended to be implemented by clients.  Restriction:  This interface is not intended to be extended by clients.    "
